GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GO:0070373
GO_STEROID_BIOSYNTHETIC_PROCESS	GO:0006694
GO_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSPORT	GO:0043252
GO_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO:0061097
GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO:0006354
GO_N_GLYCAN_PROCESSING	GO:0006491
GO_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	GO:1903513
GO_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GO:2000242
GO_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY	GO:0035588
GO_MEMBRANE_DEPOLARIZATION	GO:0051899
GO_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION	GO:0021889
GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO:0008608
GO_REGULATION_OF_LYASE_ACTIVITY	GO:0051339
GO_RESPONSE_TO_NITROGEN_COMPOUND	GO:1901698
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GO:0034763
GO_REGULATION_OF_DNA_RECOMBINATION	GO:0000018
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GO:0070663
GO_RESPONSE_TO_ETHANOL	GO:0045471
GO_SULFUR_COMPOUND_METABOLIC_PROCESS	GO:0006790
GO_REGULATION_OF_CELL_CYCLE_CHECKPOINT	GO:1901976
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	GO:2000678
GO_POSITIVE_REGULATION_OF_DNA_REPLICATION	GO:0045740
GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GO:0043524
GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GO:2000243
GO_POSITIVE_REGULATION_OF_METANEPHROS_DEVELOPMENT	GO:0072216
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GO:0070230
GO_NUCLEOTIDE_PHOSPHORYLATION	GO:0046939
GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GO:0045815
GO_GLUTAMATE_SECRETION	GO:0014047
GO_POSITIVE_REGULATION_OF_PROTEIN_BINDING	GO:0032092
GO_REGULATION_OF_VASCULOGENESIS	GO:2001212
GO_LENS_FIBER_CELL_DIFFERENTIATION	GO:0070306
GO_SENSORY_PERCEPTION	GO:0007600
GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	GO:0061008
GO_FATTY_ACID_CATABOLIC_PROCESS	GO:0009062
GO_REGULATION_OF_VESICLE_FUSION	GO:0031338
GO_REGULATION_OF_LIPID_STORAGE	GO:0010883
GO_CARBOHYDRATE_TRANSPORT	GO:0008643
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	GO:0090287
GO_EMBRYONIC_HEMOPOIESIS	GO:0035162
GO_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	GO:0009792
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GO:0002504
GO_RESPONSE_TO_IONIZING_RADIATION	GO:0010212
GO_EPITHELIUM_DEVELOPMENT	GO:0060429
GO_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION	GO:0051284
GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	GO:0044550
GO_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT	GO:0060973
GO_PROTEIN_LOCALIZATION_TO_CYTOSKELETON	GO:0044380
GO_NUCLEAR_ENVELOPE_REASSEMBLY	GO:0031468
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	GO:0042771
GO_REGULATION_OF_AUTOPHAGY	GO:0010506
GO_PHOSPHOLIPID_METABOLIC_PROCESS	GO:0006644
GO_AMMONIUM_ION_METABOLIC_PROCESS	GO:0097164
GO_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	GO:0032673
GO_NCRNA_CATABOLIC_PROCESS	GO:0034661
GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GO:0045598
GO_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO:0009084
GO_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	GO:0086069
GO_REGULATION_OF_CELL_MATURATION	GO:1903429
GO_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	GO:0010721
GO_MAMMARY_GLAND_MORPHOGENESIS	GO:0060443
GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY	GO:0043624
GO_URETER_DEVELOPMENT	GO:0072189
GO_BODY_MORPHOGENESIS	GO:0010171
GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	GO:0035019
GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	GO:0031122
GO_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO:0043517
GO_PROTEIN_ACTIVATION_CASCADE	GO:0072376
GO_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	GO:0010518
GO_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GO:0050732
GO_REGULATION_OF_COLLATERAL_SPROUTING	GO:0048670
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY	GO:0061339
GO_NEURON_RECOGNITION	GO:0008038
GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GO:0009132
GO_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GO:0031109
GO_RESPONSE_TO_AMMONIUM_ION	GO:0060359
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS	GO:0045861
GO_PINOCYTOSIS	GO:0006907
GO_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GO:1904035
GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	GO:0046470
GO_LUNG_EPITHELIUM_DEVELOPMENT	GO:0060428
GO_METENCEPHALON_DEVELOPMENT	GO:0022037
GO_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY	GO:0035589
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	GO:0061572
GO_CELLULAR_RESPONSE_TO_VIRUS	GO:0098586
GO_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY	GO:0033962
GO_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	GO:0007585
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GO:1903321
GO_AMINO_ACID_ACTIVATION	GO:0043038
GO_DENDRITIC_CELL_DIFFERENTIATION	GO:0097028
GO_NATURAL_KILLER_CELL_DIFFERENTIATION	GO:0001779
GO_BONE_TRABECULA_MORPHOGENESIS	GO:0061430
GO_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002861
GO_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO:0032434
GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GO:0045665
GO_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	GO:0048641
GO_MUSCLE_TISSUE_DEVELOPMENT	GO:0060537
GO_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	GO:0031953
GO_ACID_SECRETION	GO:0046717
GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GO:0002821
GO_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GO:0045670
GO_REGULATION_OF_PROTEIN_BINDING	GO:0043393
GO_CARDIAC_SEPTUM_DEVELOPMENT	GO:0003279
GO_REGULATION_OF_ICOSANOID_SECRETION	GO:0032303
GO_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GO:1902475
GO_REGULATION_OF_HISTONE_METHYLATION	GO:0031060
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	GO:0090141
GO_ANTIMICROBIAL_HUMORAL_RESPONSE	GO:0019730
GO_EPIDERMIS_MORPHOGENESIS	GO:0048730
GO_INTERMEDIATE_FILAMENT_BASED_PROCESS	GO:0045103
GO_COGNITION	GO:0050890
GO_RESPONSE_TO_ZINC_ION	GO:0010043
GO_AXIS_SPECIFICATION	GO:0009798
GO_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	GO:0046488
GO_CELL_PART_MORPHOGENESIS	GO:0032990
GO_PIGMENT_GRANULE_LOCALIZATION	GO:0051875
GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	GO:0038084
GO_RESPONSE_TO_ORGANOPHOSPHORUS	GO:0046683
GO_AXO_DENDRITIC_TRANSPORT	GO:0008088
GO_SKELETAL_MUSCLE_TISSUE_REGENERATION	GO:0043403
GO_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	GO:0000271
GO_GLAND_MORPHOGENESIS	GO:0022612
GO_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GO:0002820
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN	GO:0001991
GO_RIBOSOME_BIOGENESIS	GO:0042254
GO_B_CELL_HOMEOSTASIS	GO:0001782
GO_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	GO:0036498
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	GO:0045956
GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS	GO:0045807
GO_MRNA_SPLICE_SITE_SELECTION	GO:0006376
GO_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	GO:0043555
GO_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GO:0046189
GO_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GO:0045648
GO_DENDRITIC_CELL_MIGRATION	GO:0036336
GO_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	GO:0050951
GO_LYSOSOMAL_TRANSPORT	GO:0007041
GO_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GO:2000573
GO_POSITIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	GO:0043032
GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GO:0050848
GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GO:0046634
GO_MUSCLE_ORGAN_DEVELOPMENT	GO:0007517
GO_POSITIVE_REGULATION_OF_HEMOPOIESIS	GO:1903708
GO_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	GO:0003148
GO_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	GO:0033599
GO_MYELOID_CELL_HOMEOSTASIS	GO:0002262
GO_REGULATION_OF_BLOOD_PRESSURE	GO:0008217
GO_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GO:0060688
GO_RESPONSE_TO_ELECTRICAL_STIMULUS	GO:0051602
GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	GO:0032211
GO_REGULATION_OF_T_CELL_CHEMOTAXIS	GO:0010819
GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GO:1901184
GO_VENTRICULAR_SEPTUM_MORPHOGENESIS	GO:0060412
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	GO:2001028
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	GO:0045603
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GO:0048662
GO_TOLERANCE_INDUCTION	GO:0002507
GO_CHEMICAL_HOMEOSTASIS	GO:0048878
GO_SYNAPSE_ORGANIZATION	GO:0050808
GO_METANEPHROS_DEVELOPMENT	GO:0001656
GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS	GO:0032886
GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	GO:0032410
GO_ENDOSOME_ORGANIZATION	GO:0007032
GO_REGULATION_OF_WOUND_HEALING	GO:0061041
GO_REGULATION_OF_MAPK_CASCADE	GO:0043408
GO_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	GO:0048643
GO_MYELOID_LEUKOCYTE_MIGRATION	GO:0097529
GO_COLLAGEN_FIBRIL_ORGANIZATION	GO:0030199
GO_POSITIVE_REGULATION_OF_NEURON_DEATH	GO:1901216
GO_RESPONSE_TO_ESTRADIOL	GO:0032355
GO_CORONARY_VASCULATURE_DEVELOPMENT	GO:0060976
GO_CARTILAGE_DEVELOPMENT	GO:0051216
GO_NEURON_PROJECTION_EXTENSION	GO:1990138
GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GO:0055024
GO_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GO:0006221
GO_RESPONSE_TO_MUSCLE_STRETCH	GO:0035994
GO_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	GO:0048715
GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GO:0014066
GO_RESPONSE_TO_COLD	GO:0009409
GO_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	GO:0010766
GO_CIRCULATORY_SYSTEM_PROCESS	GO:0003013
GO_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	GO:0090207
GO_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	GO:0010561
GO_RESPONSE_TO_COCAINE	GO:0042220
GO_CELL_CHEMOTAXIS	GO:0060326
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GO:1902254
GO_RIBONUCLEOTIDE_CATABOLIC_PROCESS	GO:0009261
GO_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	GO:1901970
GO_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	GO:0006353
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GO:0032692
GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GO:2001259
GO_REGULATION_OF_PROSTAGLANDIN_SECRETION	GO:0032306
GO_REGULATION_OF_PODOSOME_ASSEMBLY	GO:0071801
GO_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	GO:0003214
GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GO:0051154
GO_RESPONSE_TO_AMINE	GO:0014075
GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT	GO:0032890
GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	GO:0090329
GO_PROTEIN_HOMOTETRAMERIZATION	GO:0051289
GO_HEART_TRABECULA_MORPHOGENESIS	GO:0061384
GO_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	GO:0008535
GO_VESICLE_LOCALIZATION	GO:0051648
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GO:2000108
GO_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT	GO:0010455
GO_FOREBRAIN_MORPHOGENESIS	GO:0048853
GO_TELOMERE_CAPPING	GO:0016233
GO_PROSTATE_GLAND_MORPHOGENESIS	GO:0060512
GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION	GO:0030517
GO_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GO:0032481
GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	GO:0070302
GO_MYELOID_CELL_DEVELOPMENT	GO:0061515
GO_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	GO:0033673
GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO:1902108
GO_INTRACELLULAR_PROTEIN_TRANSPORT	GO:0006886
GO_REGULATION_OF_HISTONE_DEACETYLATION	GO:0031063
GO_REGULATION_OF_PHOSPHATASE_ACTIVITY	GO:0010921
GO_NEUROTRANSMITTER_UPTAKE	GO:0001504
GO_MICROTUBULE_ANCHORING	GO:0034453
GO_CELL_DIVISION	GO:0051301
GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GO:0061013
GO_INTERMEDIATE_FILAMENT_ORGANIZATION	GO:0045109
GO_NEGATIVE_REGULATION_OF_CELL_DIVISION	GO:0051782
GO_CELLULAR_RESPONSE_TO_UV	GO:0034644
GO_REGULATION_OF_NUCLEAR_DIVISION	GO:0051783
GO_RESPONSE_TO_ACID_CHEMICAL	GO:0001101
GO_RESPONSE_TO_PROSTAGLANDIN_E	GO:0034695
GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GO:0010718
GO_RESPONSE_TO_STEROID_HORMONE	GO:0048545
GO_POSITIVE_REGULATION_OF_RNA_SPLICING	GO:0033120
GO_RESPONSE_TO_IMMOBILIZATION_STRESS	GO:0035902
GO_RESPONSE_TO_INTERLEUKIN_4	GO:0070670
GO_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	GO:0045618
GO_CARDIAC_CHAMBER_MORPHOGENESIS	GO:0003206
GO_REGULATION_OF_CARTILAGE_DEVELOPMENT	GO:0061035
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GO:0032757
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GO:0050688
GO_RESPONSE_TO_PEPTIDE	GO:1901652
GO_DNA_DEPENDENT_DNA_REPLICATION	GO:0006261
GO_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	GO:2001014
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GO:1903364
GO_STEROL_HOMEOSTASIS	GO:0055092
GO_EMBRYONIC_AXIS_SPECIFICATION	GO:0000578
GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GO:2000106
GO_CELLULAR_RESPONSE_TO_LIPID	GO:0071396
GO_LIPOPROTEIN_METABOLIC_PROCESS	GO:0042157
GO_DISRUPTION_OF_CELLS_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	GO:0051818
GO_IRON_COORDINATION_ENTITY_TRANSPORT	GO:1901678
GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	GO:0006656
GO_REGULATION_OF_COAGULATION	GO:0050818
GO_MEMBRANE_BIOGENESIS	GO:0044091
GO_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GO:0045682
GO_FORMATION_OF_PRIMARY_GERM_LAYER	GO:0001704
GO_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GO:0051148
GO_ENERGY_RESERVE_METABOLIC_PROCESS	GO:0006112
GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS	GO:0009247
GO_REGULATION_OF_ACTIN_NUCLEATION	GO:0051125
GO_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION	GO:2001198
GO_EPITHELIAL_CELL_DEVELOPMENT	GO:0002064
GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GO:0045833
GO_PROTEIN_LOCALIZATION_TO_KINETOCHORE	GO:0034501
GO_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GO:0045599
GO_PHOTOPERIODISM	GO:0009648
GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO:1901607
GO_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	GO:0060231
GO_ESTABLISHMENT_OF_ENDOTHELIAL_INTESTINAL_BARRIER	GO:0090557
GO_SALIVARY_GLAND_DEVELOPMENT	GO:0007431
GO_CELL_CYCLE_DNA_REPLICATION	GO:0044786
GO_CHROMOSOME_CONDENSATION	GO:0030261
GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GO:0032768
GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GO:0050954
GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	GO:0090162
GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	GO:0034162
GO_EMBRYONIC_DIGIT_MORPHOGENESIS	GO:0042733
GO_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO:0002286
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GO:0070664
GO_NEGATIVE_REGULATION_OF_GLIOGENESIS	GO:0014014
GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GO:0002583
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	GO:0048168
GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY	GO:1900274
GO_REGULATION_OF_DEVELOPMENTAL_GROWTH	GO:0048638
GO_MEMBRANE_DISASSEMBLY	GO:0030397
GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GO:0051966
